Time,Object,Event
1195.5407481284544,ship.10,Ship has loaded 25 batteries from Duisburg
1195.5407481284544,Duisburg,Duisburg has 65 batteries left.
1196.0957312539197,ship.29,loaded 94 containers as cargo in Antwerp
1196.4475073617539,ship.7,loaded 67 containers as cargo in Rotterdam
1197.3457312539197,ship.29,Ship has loaded 25 batteries from Antwerp
1197.3457312539197,Antwerp,Antwerp has 131 batteries left.
1197.6975073617539,ship.7,Ship has loaded 25 batteries from Rotterdam
1197.6975073617539,Rotterdam,Rotterdam has 102 batteries left.
1199.9348621872787,ship.1,loaded 95 containers as cargo in Rotterdam
1201.1848621872787,ship.1,Ship has loaded 25 batteries from Rotterdam
1201.1848621872787,Rotterdam,Rotterdam has 102 batteries left.
1202.3292247820152,ship.11,loaded 85 containers as cargo in Rotterdam
1203.5792247820152,ship.11,Ship has loaded 25 batteries from Rotterdam
1203.5792247820152,Rotterdam,Rotterdam has 77 batteries left.
1206.252652193278,ship.14,loaded 69 containers as cargo in Terneuzen
1206.9872283811249,ship.8,loaded 63 containers as cargo in Vlissingen
1207.502652193278,ship.14,Ship has loaded 25 batteries from Terneuzen
1207.502652193278,Terneuzen,Terneuzen has 40 batteries left.
1208.2372283811249,ship.8,Ship has loaded 25 batteries from Vlissingen
1208.2372283811249,Vlissingen,Vlissingen has 60 batteries left.
1208.8559055969617,ship.17,loaded 70 containers as cargo in Vlissingen
1209.269332103242,ship.21,loaded 95 containers as cargo in Rotterdam
1210.1059055969617,ship.17,Ship has loaded 25 batteries from Vlissingen
1210.1059055969617,Vlissingen,Vlissingen has 35 batteries left.
1210.519332103242,ship.21,Ship has loaded 25 batteries from Rotterdam
1210.519332103242,Rotterdam,Rotterdam has 77 batteries left.
1212.3401650471558,ship.12,loaded 67 containers as cargo in Antwerp
1212.580840695087,ship.7,loaded 59 containers as cargo in Antwerp
1213.5901650471558,ship.12,Ship has loaded 25 batteries from Antwerp
1213.5901650471558,Antwerp,Antwerp has 156 batteries left.
1213.830840695087,ship.7,Ship has loaded 25 batteries from Antwerp
1213.830840695087,Antwerp,Antwerp has 131 batteries left.
1215.5800550608406,ship.25,loaded 85 containers as cargo in Rotterdam
1215.7848621872786,ship.1,loaded 72 containers as cargo in Amsterdam
1216.8300550608406,ship.25,Ship has loaded 25 batteries from Rotterdam
1216.8300550608406,Rotterdam,Rotterdam has 99 batteries left.
1217.0348621872786,ship.1,Ship has loaded 25 batteries from Amsterdam
1217.0348621872786,Amsterdam,Amsterdam has 105 batteries left.
1217.0907481284544,ship.10,loaded 62 containers as cargo in Amsterdam
1218.3407481284544,ship.10,Ship has loaded 25 batteries from Amsterdam
1218.3407481284544,Amsterdam,Amsterdam has 80 batteries left.
1219.6443156131627,ship.13,loaded 86 containers as cargo in Amsterdam
1219.6897102490755,ship.9,loaded 74 containers as cargo in Rotterdam
1220.8943156131627,ship.13,Ship has loaded 25 batteries from Amsterdam
1220.8943156131627,Amsterdam,Amsterdam has 55 batteries left.
1220.9397102490755,ship.9,Ship has loaded 25 batteries from Rotterdam
1220.9397102490755,Rotterdam,Rotterdam has 107 batteries left.
1222.7869259484673,ship.16,loaded 90 containers as cargo in Karlsruhe
1222.7878440052948,ship.26,loaded 68 containers as cargo in Duisburg
1223.2463310509424,ship.6,loaded 67 containers as cargo in Rotterdam
1224.0369259484673,ship.16,Ship has loaded 25 batteries from Karlsruhe
1224.0369259484673,Karlsruhe,Karlsruhe has 86 batteries left.
1224.0378440052948,ship.26,Ship has loaded 25 batteries from Duisburg
1224.0378440052948,Duisburg,Duisburg has 65 batteries left.
1224.4963310509424,ship.6,Ship has loaded 25 batteries from Rotterdam
1224.4963310509424,Rotterdam,Rotterdam has 105 batteries left.
1224.952652193278,ship.14,loaded 95 containers as cargo in Rotterdam
1226.202652193278,ship.14,Ship has loaded 25 batteries from Rotterdam
1226.202652193278,Rotterdam,Rotterdam has 80 batteries left.
1226.2538950477915,ship.8,loaded 67 containers as cargo in Rotterdam
1227.5038950477915,ship.8,Ship has loaded 25 batteries from Rotterdam
1227.5038950477915,Rotterdam,Rotterdam has 77 batteries left.
1227.6644230491584,ship.18,loaded 61 containers as cargo in Strasbourg
1228.9144230491584,ship.18,Ship has loaded 25 batteries from Strasbourg
1228.9144230491584,Strasbourg,Strasbourg has 56 batteries left.
1231.5780967136077,ship.4,loaded 91 containers as cargo in Rotterdam
1231.8300550608406,ship.25,loaded 82 containers as cargo in Velsen
1232.8280967136077,ship.4,Ship has loaded 25 batteries from Rotterdam
1232.8280967136077,Rotterdam,Rotterdam has 95 batteries left.
1232.8425297728813,ship.19,loaded 92 containers as cargo in Paris
1232.8473331081213,ship.24,loaded 53 containers as cargo in Rotterdam
1233.0800550608406,ship.25,Ship has loaded 25 batteries from Velsen
1233.0800550608406,Velsen,Velsen has 60 batteries left.
1234.0925297728813,ship.19,Ship has loaded 25 batteries from Paris
1234.0925297728813,Paris,Paris has 35 batteries left.
1234.0973331081213,ship.24,Ship has loaded 25 batteries from Rotterdam
1234.0973331081213,Rotterdam,Rotterdam has 70 batteries left.
1234.144663010201,ship.20,loaded 83 containers as cargo in Antwerp
1234.2859987699087,ship.21,loaded 58 containers as cargo in Liege
1234.6389912674856,ship.15,loaded 84 containers as cargo in Duisburg
1235.394663010201,ship.20,Ship has loaded 25 batteries from Antwerp
1235.394663010201,Antwerp,Antwerp has 156 batteries left.
1235.5359987699087,ship.21,Ship has loaded 25 batteries from Liege
1235.5359987699087,Liege,Liege has 58 batteries left.
1235.692207885572,ship.5,loaded 74 containers as cargo in Antwerp
1235.8889912674856,ship.15,Ship has loaded 25 batteries from Duisburg
1235.8889912674856,Duisburg,Duisburg has 90 batteries left.
1236.3641740284206,ship.7,loaded 84 containers as cargo in Amsterdam
1236.4969193593931,ship.2,loaded 74 containers as cargo in Duisburg
1236.942207885572,ship.5,Ship has loaded 25 batteries from Antwerp
1236.942207885572,Antwerp,Antwerp has 151 batteries left.
1237.5798131987287,ship.3,loaded 69 containers as cargo in Rotterdam
1237.6141740284206,ship.7,Ship has loaded 25 batteries from Amsterdam
1237.6141740284206,Amsterdam,Amsterdam has 55 batteries left.
1237.7469193593931,ship.2,Ship has loaded 25 batteries from Duisburg
1237.7469193593931,Duisburg,Duisburg has 65 batteries left.
1238.8298131987287,ship.3,Ship has loaded 25 batteries from Rotterdam
1238.8298131987287,Rotterdam,Rotterdam has 102 batteries left.
1239.229064587253,ship.29,loaded 84 containers as cargo in Paris
1240.479064587253,ship.29,Ship has loaded 25 batteries from Paris
1240.479064587253,Paris,Paris has 35 batteries left.
1240.9901650471556,ship.12,loaded 56 containers as cargo in Duisburg
1241.0740814617877,ship.10,loaded 85 containers as cargo in Antwerp
1241.666568865637,ship.22,loaded 98 containers as cargo in Rotterdam
1242.2401650471556,ship.12,Ship has loaded 25 batteries from Duisburg
1242.2401650471556,Duisburg,Duisburg has 65 batteries left.
1242.3240814617877,ship.10,Ship has loaded 25 batteries from Antwerp
1242.3240814617877,Antwerp,Antwerp has 156 batteries left.
1242.4015288539451,ship.1,loaded 85 containers as cargo in Liege
1242.916568865637,ship.22,Ship has loaded 25 batteries from Rotterdam
1242.916568865637,Rotterdam,Rotterdam has 77 batteries left.
1243.5342539667665,ship.27,loaded 63 containers as cargo in Antwerp
1243.6515288539451,ship.1,Ship has loaded 25 batteries from Liege
1243.6515288539451,Liege,Liege has 58 batteries left.
1244.7842539667665,ship.27,Ship has loaded 25 batteries from Antwerp
1244.7842539667665,Antwerp,Antwerp has 131 batteries left.
1246.9300550608405,ship.25,loaded 62 containers as cargo in Rotterdam
1248.1800550608405,ship.25,Ship has loaded 25 batteries from Rotterdam
1248.1800550608405,Rotterdam,Rotterdam has 77 batteries left.
1248.8114300469408,ship.4,loaded 57 containers as cargo in Antwerp
1250.0614300469408,ship.4,Ship has loaded 25 batteries from Antwerp
1250.0614300469408,Antwerp,Antwerp has 157 batteries left.
1250.3693188599448,ship.14,loaded 50 containers as cargo in Duisburg
1251.6193188599448,ship.14,Ship has loaded 25 batteries from Duisburg
1251.6193188599448,Duisburg,Duisburg has 65 batteries left.
1252.0359987699087,ship.21,loaded 67 containers as cargo in Antwerp
1253.2859987699087,ship.21,Ship has loaded 25 batteries from Antwerp
1253.2859987699087,Antwerp,Antwerp has 132 batteries left.
1261.3852123771696,ship.28,loaded 89 containers as cargo in Antwerp
1262.1015288539452,ship.1,loaded 79 containers as cargo in Antwerp
1262.6352123771696,ship.28,Ship has loaded 25 batteries from Antwerp
1262.6352123771696,Antwerp,Antwerp has 158 batteries left.
1263.3515288539452,ship.1,Ship has loaded 25 batteries from Antwerp
1263.3515288539452,Antwerp,Antwerp has 133 batteries left.
1265.1074147951213,ship.10,loaded 63 containers as cargo in Amsterdam
1266.1634805752667,ship.6,loaded 89 containers as cargo in Amsterdam
1266.3574147951213,ship.10,Ship has loaded 25 batteries from Amsterdam
1266.3574147951213,Amsterdam,Amsterdam has 80 batteries left.
1266.6068317138224,ship.12,loaded 93 containers as cargo in Rotterdam
1267.4134805752667,ship.6,Ship has loaded 25 batteries from Amsterdam
1267.4134805752667,Amsterdam,Amsterdam has 55 batteries left.
1267.8568317138224,ship.12,Ship has loaded 25 batteries from Rotterdam
1267.8568317138224,Rotterdam,Rotterdam has 77 batteries left.
1269.5379642726482,ship.0,loaded 83 containers as cargo in Antwerp
1270.7879642726482,ship.0,Ship has loaded 25 batteries from Antwerp
1270.7879642726482,Antwerp,Antwerp has 133 batteries left.
1271.3359987699087,ship.21,loaded 89 containers as cargo in Liege
1272.5859987699087,ship.21,Ship has loaded 25 batteries from Liege
1272.5859987699087,Liege,Liege has 74 batteries left.
1274.9758631062145,ship.19,loaded 70 containers as cargo in Liege
1275.768669552806,ship.24,loaded 71 containers as cargo in Antwerp
1276.2258631062145,ship.19,Ship has loaded 25 batteries from Liege
1276.2258631062145,Liege,Liege has 49 batteries left.
1277.018669552806,ship.24,Ship has loaded 25 batteries from Antwerp
1277.018669552806,Antwerp,Antwerp has 133 batteries left.
1277.3096077720363,ship.23,loaded 51 containers as cargo in Vlissingen
1277.353592615134,ship.16,loaded 90 containers as cargo in Rotterdam
1278.5596077720363,ship.23,Ship has loaded 25 batteries from Vlissingen
1278.5596077720363,Vlissingen,Vlissingen has 35 batteries left.
1278.603592615134,ship.16,Ship has loaded 25 batteries from Rotterdam
1278.603592615134,Rotterdam,Rotterdam has 77 batteries left.
1279.0859855266115,ship.14,loaded 81 containers as cargo in Terneuzen
1280.3359855266115,ship.14,Ship has loaded 25 batteries from Terneuzen
1280.3359855266115,Terneuzen,Terneuzen has 40 batteries left.
1283.2068317138226,ship.12,loaded 89 containers as cargo in Amsterdam
1284.4568317138226,ship.12,Ship has loaded 25 batteries from Amsterdam
1284.4568317138226,Amsterdam,Amsterdam has 55 batteries left.
1284.5801472419332,ship.6,loaded 92 containers as cargo in Moerdijk
1285.8301472419332,ship.6,Ship has loaded 25 batteries from Moerdijk
1285.8301472419332,Moerdijk,Moerdijk has 35 batteries left.
1286.4654312993819,ship.9,loaded 84 containers as cargo in Antwerp
1287.6999054470873,ship.7,loaded 50 containers as cargo in Ludwigshafen
1287.7154312993819,ship.9,Ship has loaded 25 batteries from Antwerp
1287.7154312993819,Antwerp,Antwerp has 181 batteries left.
1288.8379642726484,ship.0,loaded 73 containers as cargo in Liege
1288.9499054470873,ship.7,Ship has loaded 25 batteries from Ludwigshafen
1288.9499054470873,Ludwigshafen,Ludwigshafen has 83 batteries left.
1289.0943053956296,ship.3,loaded 99 containers as cargo in Antwerp
1289.9859987699087,ship.21,loaded 54 containers as cargo in Antwerp
1290.0879642726484,ship.0,Ship has loaded 25 batteries from Liege
1290.0879642726484,Liege,Liege has 60 batteries left.
1290.3443053956296,ship.3,Ship has loaded 25 batteries from Antwerp
1290.3443053956296,Antwerp,Antwerp has 156 batteries left.
1291.1270267847472,ship.15,loaded 88 containers as cargo in Terneuzen
1291.2359987699087,ship.21,Ship has loaded 25 batteries from Antwerp
1291.2359987699087,Antwerp,Antwerp has 131 batteries left.
1291.5610252881772,ship.11,loaded 82 containers as cargo in Mannheim
1291.6355593425922,ship.26,loaded 98 containers as cargo in Cologne
1292.3770267847472,ship.15,Ship has loaded 25 batteries from Terneuzen
1292.3770267847472,Terneuzen,Terneuzen has 40 batteries left.
1292.8064583368384,ship.13,loaded 70 containers as cargo in Rotterdam
1292.8110252881772,ship.11,Ship has loaded 25 batteries from Mannheim
1292.8110252881772,Mannheim,Mannheim has 61 batteries left.
1292.8855593425922,ship.26,Ship has loaded 25 batteries from Cologne
1292.8855593425922,Cologne,Cologne has 75 batteries left.
1294.0564583368384,ship.13,Ship has loaded 25 batteries from Rotterdam
1294.0564583368384,Rotterdam,Rotterdam has 100 batteries left.
1296.5859855266115,ship.14,loaded 59 containers as cargo in Rotterdam
1297.8359855266115,ship.14,Ship has loaded 25 batteries from Rotterdam
1297.8359855266115,Rotterdam,Rotterdam has 75 batteries left.
1301.6199506640419,ship.2,loaded 85 containers as cargo in Amsterdam
1301.9202592818006,ship.16,loaded 54 containers as cargo in Liege
1302.818545710503,ship.28,loaded 55 containers as cargo in Paris
1302.8699506640419,ship.2,Ship has loaded 25 batteries from Amsterdam
1302.8699506640419,Amsterdam,Amsterdam has 55 batteries left.
1303.1702592818006,ship.16,Ship has loaded 25 batteries from Liege
1303.1702592818006,Liege,Liege has 60 batteries left.
1304.068545710503,ship.28,Ship has loaded 25 batteries from Paris
1304.068545710503,Paris,Paris has 35 batteries left.
1305.019332103242,ship.21,loaded 82 containers as cargo in Moerdijk
1305.9186695528058,ship.24,loaded 82 containers as cargo in Duisburg
1306.269332103242,ship.21,Ship has loaded 25 batteries from Moerdijk
1306.269332103242,Moerdijk,Moerdijk has 35 batteries left.
1306.3241763957365,ship.17,loaded 79 containers as cargo in Rotterdam
1307.1686695528058,ship.24,Ship has loaded 25 batteries from Duisburg
1307.1686695528058,Duisburg,Duisburg has 90 batteries left.
1307.3498480550297,ship.20,loaded 67 containers as cargo in Sittard
1307.5741763957365,ship.17,Ship has loaded 25 batteries from Rotterdam
1307.5741763957365,Rotterdam,Rotterdam has 77 batteries left.
1308.5998480550297,ship.20,Ship has loaded 25 batteries from Sittard
1308.5998480550297,Sittard,Sittard has 80 batteries left.
1308.6379642726486,ship.0,loaded 93 containers as cargo in Antwerp
1309.8879642726486,ship.0,Ship has loaded 25 batteries from Antwerp
1309.8879642726486,Antwerp,Antwerp has 160 batteries left.
1310.3850590074462,ship.5,loaded 64 containers as cargo in Karlsruhe
1310.5487646327153,ship.9,loaded 65 containers as cargo in Amsterdam
1310.5801472419332,ship.6,loaded 98 containers as cargo in Duisburg
1310.9459554558634,ship.8,loaded 99 containers as cargo in Karlsruhe
1311.6350590074462,ship.5,Ship has loaded 25 batteries from Karlsruhe
1311.6350590074462,Karlsruhe,Karlsruhe has 94 batteries left.
1311.7987646327153,ship.9,Ship has loaded 25 batteries from Amsterdam
1311.7987646327153,Amsterdam,Amsterdam has 55 batteries left.
1311.8301472419332,ship.6,Ship has loaded 25 batteries from Duisburg
1311.8301472419332,Duisburg,Duisburg has 65 batteries left.
1312.1422218510784,ship.22,loaded 85 containers as cargo in Antwerp
1312.1959554558634,ship.8,Ship has loaded 25 batteries from Karlsruhe
1312.1959554558634,Karlsruhe,Karlsruhe has 69 batteries left.
1312.774081461788,ship.10,loaded 87 containers as cargo in Mannheim
1313.3922218510784,ship.22,Ship has loaded 25 batteries from Antwerp
1313.3922218510784,Antwerp,Antwerp has 158 batteries left.
1314.024081461788,ship.10,Ship has loaded 25 batteries from Mannheim
1314.024081461788,Mannheim,Mannheim has 64 batteries left.
1317.6169174637953,ship.25,loaded 96 containers as cargo in Antwerp
1318.7948336447569,ship.23,loaded 86 containers as cargo in Rotterdam
1318.8669174637953,ship.25,Ship has loaded 25 batteries from Antwerp
1318.8669174637953,Antwerp,Antwerp has 133 batteries left.
1319.323125003505,ship.13,loaded 97 containers as cargo in Duisburg
1320.0448336447569,ship.23,Ship has loaded 25 batteries from Rotterdam
1320.0448336447569,Rotterdam,Rotterdam has 77 batteries left.
1320.573125003505,ship.13,Ship has loaded 25 batteries from Duisburg
1320.573125003505,Duisburg,Duisburg has 65 batteries left.
1322.7359987699085,ship.21,loaded 97 containers as cargo in Vlissingen
