Time,Object,Event
3089.528328728933,ship.24,loaded 81 containers as cargo in Antwerp
3089.985662397941,ship.5,Ship has loaded 25 batteries from Cologne
3089.985662397941,Cologne,Cologne has 64 batteries left.
3090.778328728933,ship.24,Ship has loaded 25 batteries from Antwerp
3090.778328728933,Antwerp,Antwerp has 67 batteries left.
3100.6504427124564,ship.3,loaded 57 containers as cargo in Antwerp
3101.2693441519555,ship.23,loaded 76 containers as cargo in Paris
3101.9004427124564,ship.3,Ship has loaded 25 batteries from Antwerp
3101.9004427124564,Antwerp,Antwerp has 89 batteries left.
3102.5193441519555,ship.23,Ship has loaded 25 batteries from Paris
3102.5193441519555,Paris,Paris has 60 batteries left.
3105.4543320871667,ship.6,loaded 79 containers as cargo in Antwerp
3105.629391904769,ship.28,loaded 66 containers as cargo in Antwerp
3106.7043320871667,ship.6,Ship has loaded 25 batteries from Antwerp
3106.7043320871667,Antwerp,Antwerp has 117 batteries left.
3106.879391904769,ship.28,Ship has loaded 25 batteries from Antwerp
3106.879391904769,Antwerp,Antwerp has 92 batteries left.
3108.5132378159974,ship.22,loaded 89 containers as cargo in Antwerp
3109.7632378159974,ship.22,Ship has loaded 25 batteries from Antwerp
3109.7632378159974,Antwerp,Antwerp has 67 batteries left.
3110.299096479489,ship.4,loaded 58 containers as cargo in Vlissingen
3111.549096479489,ship.4,Ship has loaded 25 batteries from Vlissingen
3111.549096479489,Vlissingen,Vlissingen has 35 batteries left.
3112.8116620622664,ship.24,loaded 52 containers as cargo in Amsterdam
3113.9078333744237,ship.25,loaded 98 containers as cargo in Louviere
3114.0616620622664,ship.24,Ship has loaded 25 batteries from Amsterdam
3114.0616620622664,Amsterdam,Amsterdam has 30 batteries left.
3114.7314984124127,ship.10,loaded 53 containers as cargo in Antwerp
3115.1578333744237,ship.25,Ship has loaded 25 batteries from Louviere
3115.1578333744237,Louviere,Louviere has 55 batteries left.
3115.9814984124127,ship.10,Ship has loaded 25 batteries from Antwerp
3115.9814984124127,Antwerp,Antwerp has 67 batteries left.
3120.2060499377817,ship.21,loaded 76 containers as cargo in Duisburg
3120.517712298947,ship.16,loaded 50 containers as cargo in Dordrecht
3121.4560499377817,ship.21,Ship has loaded 25 batteries from Duisburg
3121.4560499377817,Duisburg,Duisburg has 40 batteries left.
3121.767712298947,ship.16,Ship has loaded 25 batteries from Dordrecht
3121.767712298947,Dordrecht,Dordrecht has 44 batteries left.
3121.9540454238845,ship.9,loaded 83 containers as cargo in Antwerp
3122.493576766014,ship.29,loaded 85 containers as cargo in Velsen
3123.2040454238845,ship.9,Ship has loaded 25 batteries from Antwerp
3123.2040454238845,Antwerp,Antwerp has 67 batteries left.
3123.743576766014,ship.29,Ship has loaded 25 batteries from Velsen
3123.743576766014,Velsen,Velsen has 40 batteries left.
3125.0837760457894,ship.3,loaded 99 containers as cargo in Amsterdam
3126.3337760457894,ship.3,Ship has loaded 25 batteries from Amsterdam
3126.3337760457894,Amsterdam,Amsterdam has 75 batteries left.
3127.011662062266,ship.24,loaded 82 containers as cargo in Rotterdam
3128.13787018897,ship.20,loaded 50 containers as cargo in Rotterdam
3128.261662062266,ship.24,Ship has loaded 25 batteries from Rotterdam
3128.261662062266,Rotterdam,Rotterdam has 170 batteries left.
3129.0376654204997,ship.6,loaded 60 containers as cargo in Amsterdam
3129.1988605980455,ship.12,loaded 67 containers as cargo in Rotterdam
3129.38787018897,ship.20,Ship has loaded 25 batteries from Rotterdam
3129.38787018897,Rotterdam,Rotterdam has 145 batteries left.
3129.412961967711,ship.19,loaded 77 containers as cargo in Amsterdam
3130.2876654204997,ship.6,Ship has loaded 25 batteries from Amsterdam
3130.2876654204997,Amsterdam,Amsterdam has 80 batteries left.
3130.4488605980455,ship.12,Ship has loaded 25 batteries from Rotterdam
3130.4488605980455,Rotterdam,Rotterdam has 120 batteries left.
3130.662961967711,ship.19,Ship has loaded 25 batteries from Amsterdam
3130.662961967711,Amsterdam,Amsterdam has 55 batteries left.
3130.815763146156,ship.4,loaded 97 containers as cargo in Rotterdam
3130.9073055224676,ship.13,loaded 86 containers as cargo in Amsterdam
3132.065763146156,ship.4,Ship has loaded 25 batteries from Rotterdam
3132.065763146156,Rotterdam,Rotterdam has 95 batteries left.
3132.1573055224676,ship.13,Ship has loaded 25 batteries from Amsterdam
3132.1573055224676,Amsterdam,Amsterdam has 30 batteries left.
3133.227935648594,ship.14,loaded 54 containers as cargo in Antwerp
3133.4195971152,ship.11,loaded 76 containers as cargo in Antwerp
3134.477935648594,ship.14,Ship has loaded 25 batteries from Antwerp
3134.477935648594,Antwerp,Antwerp has 115 batteries left.
3134.6695971152,ship.11,Ship has loaded 25 batteries from Antwerp
3134.6695971152,Antwerp,Antwerp has 90 batteries left.
3135.8301316303437,ship.0,loaded 80 containers as cargo in Strasbourg
3137.0445145344997,ship.2,loaded 74 containers as cargo in Antwerp
3137.0801316303437,ship.0,Ship has loaded 25 batteries from Strasbourg
3137.0801316303437,Strasbourg,Strasbourg has 75 batteries left.
3138.2945145344997,ship.2,Ship has loaded 25 batteries from Antwerp
3138.2945145344997,Antwerp,Antwerp has 65 batteries left.
3139.653173225118,ship.1,loaded 81 containers as cargo in Strasbourg
3140.903173225118,ship.1,Ship has loaded 25 batteries from Strasbourg
3140.903173225118,Strasbourg,Strasbourg has 50 batteries left.
3142.9010456322803,ship.16,loaded 73 containers as cargo in Duisburg
3144.1510456322803,ship.16,Ship has loaded 25 batteries from Duisburg
3144.1510456322803,Duisburg,Duisburg has 40 batteries left.
3145.357305522468,ship.13,loaded 53 containers as cargo in Rotterdam
3145.982193931379,ship.12,loaded 72 containers as cargo in Antwerp
3146.607305522468,ship.13,Ship has loaded 25 batteries from Rotterdam
3146.607305522468,Rotterdam,Rotterdam has 124 batteries left.
3147.232193931379,ship.12,Ship has loaded 25 batteries from Antwerp
3147.232193931379,Antwerp,Antwerp has 109 batteries left.
3147.9045368556367,ship.20,loaded 90 containers as cargo in Vlissingen
3148.5490964794894,ship.4,loaded 61 containers as cargo in Antwerp
3149.1545368556367,ship.20,Ship has loaded 25 batteries from Vlissingen
3149.1545368556367,Vlissingen,Vlissingen has 35 batteries left.
3149.2112689819273,ship.14,loaded 69 containers as cargo in Rotterdam
3149.475997491018,ship.7,loaded 87 containers as cargo in Paris
3149.752677485289,ship.23,loaded 57 containers as cargo in Rotterdam
3149.7990964794894,ship.4,Ship has loaded 25 batteries from Antwerp
3149.7990964794894,Antwerp,Antwerp has 84 batteries left.
3149.89657114933,ship.22,loaded 54 containers as cargo in Paris
3150.4612689819273,ship.14,Ship has loaded 25 batteries from Rotterdam
3150.4612689819273,Rotterdam,Rotterdam has 126 batteries left.
3150.725997491018,ship.7,Ship has loaded 25 batteries from Paris
3150.725997491018,Paris,Paris has 85 batteries left.
3150.806049937782,ship.21,loaded 86 containers as cargo in Antwerp
3151.002677485289,ship.23,Ship has loaded 25 batteries from Rotterdam
3151.002677485289,Rotterdam,Rotterdam has 101 batteries left.
3151.14657114933,ship.22,Ship has loaded 25 batteries from Paris
3151.14657114933,Paris,Paris has 60 batteries left.
3152.056049937782,ship.21,Ship has loaded 25 batteries from Antwerp
3152.056049937782,Antwerp,Antwerp has 59 batteries left.
3153.1280970048388,ship.15,loaded 83 containers as cargo in Terneuzen
3153.7283287289324,ship.24,loaded 89 containers as cargo in Duisburg
3154.3629619677113,ship.19,loaded 96 containers as cargo in Duisburg
3154.3780970048388,ship.15,Ship has loaded 25 batteries from Terneuzen
3154.3780970048388,Terneuzen,Terneuzen has 115 batteries left.
3154.854649108448,ship.26,loaded 77 containers as cargo in Rotterdam
3154.9783287289324,ship.24,Ship has loaded 25 batteries from Duisburg
3154.9783287289324,Duisburg,Duisburg has 65 batteries left.
3155.0445145344997,ship.2,loaded 56 containers as cargo in Liege
3155.6129619677113,ship.19,Ship has loaded 25 batteries from Duisburg
3155.6129619677113,Duisburg,Duisburg has 40 batteries left.
3156.104649108448,ship.26,Ship has loaded 25 batteries from Rotterdam
3156.104649108448,Rotterdam,Rotterdam has 101 batteries left.
3156.2945145344997,ship.2,Ship has loaded 25 batteries from Liege
3156.2945145344997,Liege,Liege has 80 batteries left.
3157.2981648790515,ship.8,loaded 97 containers as cargo in Amsterdam
3158.5481648790515,ship.8,Ship has loaded 25 batteries from Amsterdam
3158.5481648790515,Amsterdam,Amsterdam has 30 batteries left.
3159.1333167354333,ship.27,loaded 95 containers as cargo in Delfzijl
3160.3833167354333,ship.27,Ship has loaded 25 batteries from Delfzijl
3160.3833167354333,Delfzijl,Delfzijl has 80 batteries left.
3163.2212035223033,ship.20,loaded 73 containers as cargo in Antwerp
3163.446058571436,ship.28,loaded 95 containers as cargo in Strasbourg
3164.209309684773,ship.10,loaded 64 containers as cargo in Rotterdam
3164.4712035223033,ship.20,Ship has loaded 25 batteries from Antwerp
3164.4712035223033,Antwerp,Antwerp has 67 batteries left.
3164.696058571436,ship.28,Ship has loaded 25 batteries from Strasbourg
3164.696058571436,Strasbourg,Strasbourg has 50 batteries left.
3165.459309684773,ship.10,Ship has loaded 25 batteries from Rotterdam
3165.459309684773,Rotterdam,Rotterdam has 120 batteries left.
3168.867712298947,ship.16,loaded 83 containers as cargo in Rotterdam
3169.3739721891343,ship.13,loaded 64 containers as cargo in Duisburg
3169.9490964794895,ship.4,loaded 69 containers as cargo in Velsen
3170.117712298947,ship.16,Ship has loaded 25 batteries from Rotterdam
3170.117712298947,Rotterdam,Rotterdam has 130 batteries left.
3170.6239721891343,ship.13,Ship has loaded 25 batteries from Duisburg
3170.6239721891343,Duisburg,Duisburg has 40 batteries left.
3171.1990964794895,ship.4,Ship has loaded 25 batteries from Velsen
3171.1990964794895,Velsen,Velsen has 40 batteries left.
3172.816277524017,ship.18,loaded 89 containers as cargo in Rotterdam
3173.8207120905513,ship.9,loaded 51 containers as cargo in Mannheim
3174.066277524017,ship.18,Ship has loaded 25 batteries from Rotterdam
3174.066277524017,Rotterdam,Rotterdam has 144 batteries left.
3174.2481648790513,ship.8,loaded 92 containers as cargo in Rotterdam
3175.0707120905513,ship.9,Ship has loaded 25 batteries from Mannheim
3175.0707120905513,Mannheim,Mannheim has 23 batteries left.
3175.0707120905513,Mannheim,"Warning activated in Mannheim, only 23 batteries left"
3175.264507440752,ship.5,loaded 56 containers as cargo in Rotterdam
3175.4981648790513,ship.8,Ship has loaded 25 batteries from Rotterdam
3175.4981648790513,Rotterdam,Rotterdam has 119 batteries left.
3176.514507440752,ship.5,Ship has loaded 25 batteries from Rotterdam
3176.514507440752,Rotterdam,Rotterdam has 115 batteries left.
3180.5354599218113,ship.25,loaded 85 containers as cargo in Rotterdam
3181.7854599218113,ship.25,Ship has loaded 25 batteries from Rotterdam
3181.7854599218113,Rotterdam,Rotterdam has 90 batteries left.
3185.2593308243513,ship.7,loaded 76 containers as cargo in Louviere
3186.5093308243513,ship.7,Ship has loaded 25 batteries from Louviere
3186.5093308243513,Louviere,Louviere has 55 batteries left.
3191.0140507631872,ship.10,loaded 89 containers as cargo in Antwerp
3192.1393832711155,ship.21,loaded 56 containers as cargo in Paris
3192.2640507631872,ship.10,Ship has loaded 25 batteries from Antwerp
3192.2640507631872,Antwerp,Antwerp has 92 batteries left.
3192.4314982123847,ship.8,loaded 75 containers as cargo in Antwerp
3193.3893832711155,ship.21,Ship has loaded 25 batteries from Paris
3193.3893832711155,Paris,Paris has 81 batteries left.
3193.5301316303435,ship.0,loaded 72 containers as cargo in Rotterdam
3193.6814982123847,ship.8,Ship has loaded 25 batteries from Antwerp
3193.6814982123847,Antwerp,Antwerp has 67 batteries left.
3194.7447636715056,ship.15,loaded 82 containers as cargo in Paris
3195.7801316303435,ship.0,Ship has loaded 45 batteries from Rotterdam
3195.7801316303435,Rotterdam,Rotterdam has 81 batteries left.
3195.9947636715056,ship.15,Ship has loaded 25 batteries from Paris
3195.9947636715056,Paris,Paris has 56 batteries left.
3197.9198398917847,ship.1,loaded 93 containers as cargo in Amsterdam
3198.665761276276,ship.3,loaded 76 containers as cargo in Duisburg
3199.1698398917847,ship.1,Ship has loaded 25 batteries from Amsterdam
3199.1698398917847,Amsterdam,Amsterdam has 30 batteries left.
3199.915761276276,ship.3,Ship has loaded 25 batteries from Duisburg
3199.915761276276,Duisburg,Duisburg has 40 batteries left.
3202.4279356485936,ship.14,loaded 84 containers as cargo in Karlsruhe
3202.936271941076,ship.6,loaded 82 containers as cargo in Antwerp
3203.6779356485936,ship.14,Ship has loaded 25 batteries from Karlsruhe
3203.6779356485936,Karlsruhe,Karlsruhe has 42 batteries left.
3204.186271941076,ship.6,Ship has loaded 25 batteries from Antwerp
3204.186271941076,Antwerp,Antwerp has 67 batteries left.
3206.6807174298538,ship.10,loaded 81 containers as cargo in Vlissingen
3207.9307174298538,ship.10,Ship has loaded 25 batteries from Vlissingen
3207.9307174298538,Vlissingen,Vlissingen has 60 batteries left.
3208.4759974910185,ship.7,loaded 93 containers as cargo in Vlissingen
3208.7739721891344,ship.13,loaded 98 containers as cargo in Karlsruhe
3209.7259974910185,ship.7,Ship has loaded 25 batteries from Vlissingen
3209.7259974910185,Vlissingen,Vlissingen has 35 batteries left.
3210.0239721891344,ship.13,Ship has loaded 25 batteries from Karlsruhe
3210.0239721891344,Karlsruhe,Karlsruhe has 48 batteries left.
3210.964831545718,ship.8,loaded 99 containers as cargo in Rotterdam
3212.214831545718,ship.8,Ship has loaded 25 batteries from Rotterdam
3212.214831545718,Rotterdam,Rotterdam has 81 batteries left.
3212.5838045977757,ship.17,loaded 70 containers as cargo in Duisburg
3213.8338045977757,ship.17,Ship has loaded 25 batteries from Duisburg
3213.8338045977757,Duisburg,Duisburg has 40 batteries left.
3217.326190683347,ship.29,loaded 89 containers as cargo in Terneuzen
3217.8205933004638,ship.24,loaded 60 containers as cargo in Rotterdam
3218.0510456322804,ship.16,loaded 64 containers as cargo in Paris
3218.576190683347,ship.29,Ship has loaded 25 batteries from Terneuzen
3218.576190683347,Terneuzen,Terneuzen has 115 batteries left.
3219.0705933004638,ship.24,Ship has loaded 25 batteries from Rotterdam
3219.0705933004638,Rotterdam,Rotterdam has 106 batteries left.
3219.3010456322804,ship.16,Ship has loaded 25 batteries from Paris
3219.3010456322804,Paris,Paris has 60 batteries left.
3219.687378757218,ship.9,loaded 63 containers as cargo in Amsterdam
3220.133969818442,ship.12,loaded 93 containers as cargo in Rotterdam
3220.937378757218,ship.9,Ship has loaded 25 batteries from Amsterdam
3220.937378757218,Amsterdam,Amsterdam has 30 batteries left.
3221.383969818442,ship.12,Ship has loaded 25 batteries from Rotterdam
3221.383969818442,Rotterdam,Rotterdam has 100 batteries left.
3223.153173225118,ship.1,loaded 79 containers as cargo in Antwerp
3224.0667561828986,ship.26,loaded 61 containers as cargo in Duisburg
3224.403173225118,ship.1,Ship has loaded 25 batteries from Antwerp
3224.403173225118,Antwerp,Antwerp has 67 batteries left.
3224.5824279429426,ship.3,loaded 79 containers as cargo in Rotterdam
3224.8627252381025,ship.28,loaded 70 containers as cargo in Terneuzen
3225.3167561828986,ship.26,Ship has loaded 25 batteries from Duisburg
3225.3167561828986,Duisburg,Duisburg has 40 batteries left.
3225.8324279429426,ship.3,Ship has loaded 25 batteries from Rotterdam
3225.8324279429426,Rotterdam,Rotterdam has 75 batteries left.
3226.1127252381025,ship.28,Ship has loaded 25 batteries from Terneuzen
3226.1127252381025,Terneuzen,Terneuzen has 111 batteries left.
3226.2196052744093,ship.6,loaded 51 containers as cargo in Amsterdam
3227.4696052744093,ship.6,Ship has loaded 25 batteries from Amsterdam
3227.4696052744093,Amsterdam,Amsterdam has 30 batteries left.
3228.107162553253,Mannheim,"Warning deactivated in Mannheim, 39 batteries available"
3228.6426641576854,ship.7,loaded 55 containers as cargo in Rotterdam
3229.6404958865865,ship.23,loaded 56 containers as cargo in Mannheim
3229.8926641576854,ship.7,Ship has loaded 25 batteries from Rotterdam
3229.8926641576854,Rotterdam,Rotterdam has 106 batteries left.
3230.3734954390725,ship.25,loaded 50 containers as cargo in Liege
3230.8904958865865,ship.23,Ship has loaded 25 batteries from Mannheim
3230.8904958865865,Mannheim,Mannheim has 20 batteries left.
3230.8904958865865,Mannheim,"Warning activated in Mannheim, only 20 batteries left"
